"block","dataset","cell_id","cell_label","cell_count"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002144","capillary endothelial cell","649"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002144","capillary endothelial cell","144"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002144","capillary endothelial cell","246"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002144","capillary endothelial cell","498"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000451","dendritic cell","1"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000451","dendritic cell","4"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000451","dendritic cell","1"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000451","dendritic cell","3"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000451","dendritic cell","3"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000451","dendritic cell","5"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000115","endothelial cell","30"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000115","endothelial cell","114"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000115","endothelial cell","92"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000115","endothelial cell","1055"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000115","endothelial cell","43"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000115","endothelial cell","49"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_1000413","endothelial cell of artery","54"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_1000413","endothelial cell of artery","41"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_1000413","endothelial cell of artery","81"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_1000413","endothelial cell of artery","39"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_1000413","endothelial cell of artery","93"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_1000413","endothelial cell of artery","166"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002138","endothelial cell of lymphatic vessel","2"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002138","endothelial cell of lymphatic vessel","6"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002138","endothelial cell of lymphatic vessel","1"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002138","endothelial cell of lymphatic vessel","4"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_1000309","epicardial adipocyte","3"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_1000309","epicardial adipocyte","12"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_1000309","epicardial adipocyte","30"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_1000309","epicardial adipocyte","49"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_1000309","epicardial adipocyte","8"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_1000309","epicardial adipocyte","8"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000057","fibroblast","1999"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000057","fibroblast","1303"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000057","fibroblast","420"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000057","fibroblast","243"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000057","fibroblast","533"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000057","fibroblast","151"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000235","macrophage","48"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000235","macrophage","332"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000235","macrophage","145"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000235","macrophage","425"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000235","macrophage","92"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000235","macrophage","262"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000097","mast cell","5"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000097","mast cell","23"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000097","mast cell","1"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000097","mast cell","6"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000097","mast cell","3"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000814","mature NK T cell","4"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000814","mature NK T cell","1"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000814","mature NK T cell","1"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000814","mature NK T cell","6"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000077","mesothelial cell","1"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000077","mesothelial cell","78"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000077","mesothelial cell","21"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000576","monocyte","7"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000576","monocyte","64"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000576","monocyte","4"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000576","monocyte","7"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000576","monocyte","3"
